X: (s),Y: (Hits)
0.000180077,0
0.000180345,0
0.000180614,0
0.000180882,0
0.000181151,0
0.000181419,0
0.000181688,0
0.000181956,0
0.000182225,0
0.000182493,0
0.000182762,0
0.00018303,0
0.000183299,0
0.000183567,0
0.000183836,0
0.000184104,0
0.000184373,0
0.000184641,0
0.00018491,0
0.000185178,0
0.000185447,0
0.000185715,0
0.000185984,0
0.000186252,0
0.000186521,0
0.000186789,0
0.000187058,0
0.000187326,0
0.000187595,0
0.000187863,0
0.000188132,0
0.0001884,0
0.000188669,0
0.000188937,0
0.000189206,0
0.000189474,0
0.000189743,0
0.000190011,0
0.00019028,0
0.000190548,1
0.000190817,2
0.000191085,0
0.000191354,0
0.000191622,0
0.000191891,0
0.000192159,0
0.000192427,0
0.000192696,0
0.000192964,0
0.000193233,0
0.000193501,0
0.00019377,0
0.000194038,0
0.000194307,0
0.000194575,0
0.000194844,0
0.000195112,0
0.000195381,0
0.000195649,0
0.000195918,0
0.000196186,1
0.000196455,5
0.000196723,0
0.000196992,0
0.00019726,0
0.000197529,0
0.000197797,0
0.000198066,0
0.000198334,0
0.000198603,0
0.000198871,0
0.00019914,0
0.000199408,0
0.000199677,0
0.000199945,0
0.000200214,0
0.000200482,0
0.000200751,0
0.000201019,0
0.000201288,0
0.000201556,0
0.000201825,0
0.000202093,0
0.000202362,0
0.00020263,0
0.000202899,0
0.000203167,0
0.000203436,0
0.000203704,0
0.000203973,0
0.000204241,0
0.00020451,0
0.000204778,0
0.000205047,0
0.000205315,0
0.000205584,0
0.000205852,0
0.00020612,0
0.000206389,0
0.000206657,0
0.000206926,0
0.000207194,0
0.000207463,0
0.000207731,0
0.000208,0
0.000208268,0
0.000208537,0
0.000208805,0
0.000209074,0
0.000209342,0
0.000209611,0
0.000209879,0
0.000210148,0
0.000210416,0
0.000210685,0
0.000210953,0
0.000211222,0
0.00021149,0
0.000211759,0
0.000212027,0
0.000212296,0
0.000212564,0
0.000212833,0
0.000213101,0
0.00021337,0
0.000213638,0
0.000213907,0
0.000214175,0
0.000214444,0
0.000214712,0
0.000214981,0
0.000215249,0
0.000215518,0
0.000215786,0
0.000216055,0
0.000216323,0
0.000216592,0
0.00021686,0
0.000217129,0
0.000217397,0
0.000217666,0
0.000217934,0
0.000218203,0
0.000218471,0
0.00021874,0
0.000219008,0
0.000219277,0
0.000219545,0
0.000219813,0
0.000220082,0
0.00022035,0
0.000220619,0
0.000220887,0
0.000221156,0
0.000221424,0
0.000221693,0
0.000221961,0
0.00022223,0
0.000222498,0
0.000222767,0
0.000223035,0
0.000223304,0
0.000223572,0
0.000223841,0
0.000224109,0
0.000224378,0
0.000224646,0
0.000224915,0
0.000225183,0
0.000225452,0
0.00022572,0
0.000225989,0
0.000226257,0
0.000226526,0
0.000226794,0
0.000227063,0
0.000227331,0
0.0002276,0
0.000227868,0
0.000228137,0
0.000228405,0
0.000228674,0
0.000228942,0
0.000229211,0
0.000229479,0
0.000229748,0
0.000230016,0
0.000230285,0
0.000230553,0
0.000230822,0
0.00023109,0
0.000231359,0
0.000231627,0
0.000231896,0
0.000232164,0
0.000232433,0
0.000232701,0
0.000232969,0
0.000233238,0
0.000233506,0
0.000233775,0
0.000234043,0
0.000234312,0
0.00023458,0
0.000234849,0
0.000235117,0
0.000235386,0
0.000235654,0
0.000235923,0
0.000236191,0
0.00023646,0
0.000236728,0
0.000236997,0
0.000237265,0
0.000237534,0
0.000237802,0
0.000238071,0
0.000238339,0
0.000238608,0
0.000238876,0
0.000239145,0
0.000239413,0
0.000239682,0
0.00023995,0
0.000240219,0
0.000240487,0
0.000240756,0
0.000241024,0
0.000241293,0
0.000241561,0
0.00024183,0
0.000242098,0
0.000242367,0
0.000242635,0
0.000242904,0
0.000243172,0
0.000243441,0
0.000243709,0
0.000243978,0
0.000244246,0
0.000244515,0
0.000244783,0
0.000245052,0
0.00024532,0
0.000245589,0
0.000245857,0
0.000246126,0
0.000246394,0
0.000246662,0
0.000246931,0
0.000247199,0
0.000247468,0
0.000247736,0
0.000248005,0
0.000248273,0
0.000248542,0
0.00024881,0
0.000249079,0
0.000249347,0
0.000249616,0
0.000249884,0
0.000250153,0
0.000250421,0
0.00025069,0
0.000250958,0
0.000251227,0
0.000251495,0
0.000251764,0
0.000252032,0
0.000252301,0
0.000252569,0
0.000252838,0
0.000253106,0
0.000253375,0
0.000253643,0
0.000253912,0
0.00025418,0
0.000254449,0
0.000254717,0
0.000254986,0
0.000255254,0
0.000255523,0
0.000255791,0
0.00025606,0
0.000256328,0
0.000256597,0
0.000256865,0
0.000257134,0
0.000257402,0
0.000257671,0
0.000257939,0
0.000258208,0
0.000258476,0
0.000258745,0
0.000259013,0
0.000259282,0
0.00025955,0
0.000259819,0
0.000260087,0
0.000260355,0
0.000260624,0
0.000260892,0
0.000261161,0
0.000261429,0
0.000261698,0
0.000261966,0
0.000262235,0
0.000262503,0
0.000262772,0
0.00026304,0
0.000263309,0
0.000263577,0
0.000263846,0
0.000264114,0
0.000264383,0
0.000264651,0
0.00026492,0
0.000265188,0
0.000265457,0
0.000265725,0
0.000265994,0
0.000266262,0
0.000266531,0
0.000266799,0
0.000267068,0
0.000267336,0
0.000267605,0
0.000267873,0
0.000268142,0
0.00026841,0
0.000268679,0
0.000268947,0
0.000269216,0
0.000269484,0
0.000269753,0
0.000270021,0
0.00027029,0
0.000270558,0
0.000270827,0
0.000271095,0
0.000271364,0
0.000271632,0
0.000271901,0
0.000272169,0
0.000272438,0
0.000272706,0
0.000272975,0
0.000273243,0
0.000273512,0
0.00027378,0
0.000274048,0
0.000274317,0
0.000274585,0
0.000274854,0
0.000275122,0
0.000275391,0
0.000275659,0
0.000275928,0
0.000276196,0
0.000276465,0
0.000276733,0
0.000277002,0
0.00027727,0
0.000277539,0
0.000277807,0
0.000278076,0
0.000278344,0
0.000278613,0
0.000278881,0
0.00027915,0
0.000279418,0
0.000279687,0
0.000279955,0
0.000280224,0
0.000280492,0
0.000280761,0
0.000281029,0
0.000281298,0
0.000281566,0
0.000281835,0
0.000282103,0
0.000282372,0
0.00028264,0
0.000282909,0
0.000283177,0
0.000283446,0
0.000283714,0
0.000283983,0
0.000284251,0
0.00028452,0
0.000284788,0
0.000285057,0
0.000285325,0
0.000285594,0
0.000285862,0
0.000286131,0
0.000286399,0
0.000286668,0
0.000286936,0
0.000287204,0
0.000287473,0
0.000287741,0
0.00028801,0
0.000288278,0
0.000288547,0
0.000288815,0
0.000289084,0
0.000289352,0
0.000289621,0
0.000289889,0
0.000290158,0
0.000290426,0
0.000290695,0
0.000290963,0
0.000291232,0
0.0002915,0
0.000291769,0
0.000292037,0
0.000292306,0
0.000292574,0
0.000292843,0
0.000293111,0
0.00029338,0
0.000293648,0
0.000293917,0
0.000294185,0
0.000294454,0
0.000294722,0
0.000294991,0
0.000295259,0
0.000295528,0
0.000295796,0
0.000296065,0
0.000296333,0
0.000296602,0
0.00029687,0
0.000297139,0
0.000297407,0
0.000297676,0
0.000297944,0
0.000298213,0
0.000298481,0
0.00029875,0
0.000299018,0
0.000299287,0
0.000299555,0
0.000299824,0
0.000300092,0
0.000300361,0
0.000300629,0
0.000300897,0
0.000301166,0
0.000301434,0
0.000301703,0
0.000301971,0
0.00030224,0
0.000302508,0
0.000302777,0
0.000303045,0
0.000303314,0
0.000303582,0
0.000303851,0
0.000304119,0
0.000304388,0
0.000304656,0
0.000304925,0
0.000305193,0
0.000305462,0
0.00030573,0
0.000305999,0
0.000306267,0
0.000306536,0
0.000306804,0
0.000307073,0
0.000307341,0
0.00030761,0
0.000307878,0
0.000308147,0
0.000308415,0
0.000308684,0
0.000308952,0
0.000309221,0
0.000309489,0
0.000309758,0
0.000310026,0
0.000310295,0
0.000310563,0
0.000310832,4
0.0003111,0
0.000311369,0
0.000311637,0
0.000311906,0
0.000312174,0
0.000312443,0
0.000312711,0
0.00031298,0
0.000313248,0
0.000313517,0
0.000313785,0
0.000314054,0
0.000314322,0
0.00031459,0
0.000314859,0
0.000315127,0
0.000315396,0
0.000315664,0
0.000315933,0
0.000316201,0
0.00031647,0
0.000316738,0
0.000317007,0
0.000317275,0
0.000317544,0
0.000317812,0
0.000318081,0
0.000318349,0
0.000318618,0
0.000318886,0
0.000319155,0
0.000319423,0
0.000319692,0
0.00031996,0
0.000320229,0
0.000320497,0
0.000320766,0
0.000321034,0
0.000321303,0
0.000321571,0
0.00032184,0
0.000322108,0
0.000322377,0
0.000322645,0
0.000322914,0
0.000323182,0
0.000323451,0
0.000323719,0
0.000323988,0
0.000324256,0
0.000324525,0
0.000324793,0
0.000325062,0
0.00032533,0
0.000325599,0
0.000325867,0
0.000326136,0
0.000326404,0
0.000326673,0
0.000326941,0
0.00032721,0
0.000327478,0
0.000327747,0
0.000328015,0
0.000328283,0
0.000328552,0
0.00032882,0
0.000329089,0
0.000329357,0
0.000329626,0
0.000329894,0
0.000330163,0
0.000330431,0
0.0003307,0
0.000330968,0
0.000331237,0
0.000331505,0
0.000331774,0
0.000332042,0
0.000332311,0
0.000332579,0
0.000332848,0
0.000333116,0
0.000333385,0
0.000333653,0
0.000333922,0
0.00033419,0
0.000334459,0
0.000334727,0
0.000334996,0
0.000335264,0
0.000335533,0
0.000335801,0
0.00033607,0
0.000336338,0
0.000336607,0
0.000336875,0
0.000337144,0
0.000337412,0
0.000337681,0
0.000337949,0
0.000338218,0
0.000338486,0
0.000338755,0
0.000339023,0
0.000339292,0
0.00033956,0
0.000339829,0
0.000340097,0
0.000340366,0
0.000340634,0
0.000340903,0
0.000341171,0
0.000341439,0
0.000341708,0
0.000341976,0
0.000342245,0
0.000342513,0
0.000342782,0
0.00034305,0
0.000343319,0
0.000343587,0
0.000343856,0
0.000344124,0
0.000344393,0
0.000344661,0
0.00034493,1
0.000345198,0
0.000345467,0
0.000345735,0
0.000346004,0
0.000346272,0
0.000346541,0
0.000346809,0
0.000347078,0
0.000347346,0
0.000347615,0
0.000347883,0
0.000348152,0
0.00034842,0
0.000348689,0
0.000348957,0
0.000349226,0
0.000349494,0
0.000349763,0
0.000350031,0
0.0003503,0
0.000350568,0
0.000350837,0
0.000351105,0
0.000351374,0
0.000351642,0
0.000351911,0
0.000352179,0
0.000352448,0
0.000352716,0
0.000352985,0
0.000353253,0
0.000353522,0
0.00035379,0
0.000354059,0
0.000354327,0
0.000354596,0
0.000354864,0
0.000355132,0
0.000355401,0
0.000355669,0
0.000355938,0
0.000356206,0
0.000356475,0
0.000356743,0
0.000357012,0
0.00035728,0
0.000357549,0
0.000357817,0
0.000358086,0
0.000358354,0
0.000358623,0
0.000358891,0
0.00035916,0
0.000359428,0
0.000359697,0
0.000359965,0
0.000360234,0
0.000360502,0
0.000360771,0
0.000361039,0
0.000361308,0
0.000361576,0
0.000361845,0
0.000362113,0
0.000362382,0
0.00036265,0
0.000362919,0
0.000363187,0
0.000363456,0
0.000363724,0
0.000363993,0
0.000364261,0
0.00036453,0
0.000364798,0
0.000365067,0
0.000365335,0
0.000365604,0
0.000365872,0
0.000366141,0
0.000366409,0
0.000366678,0
0.000366946,0
0.000367215,0
0.000367483,0
0.000367752,0
0.00036802,0
0.000368289,0
0.000368557,0
0.000368825,0
0.000369094,0
0.000369362,0
0.000369631,0
0.000369899,0
0.000370168,0
0.000370436,0
0.000370705,0
0.000370973,0
0.000371242,0
0.00037151,0
0.000371779,0
0.000372047,0
0.000372316,0
0.000372584,0
0.000372853,0
0.000373121,0
0.00037339,0
0.000373658,0
0.000373927,0
0.000374195,0
0.000374464,0
0.000374732,0
0.000375001,0
0.000375269,0
0.000375538,0
0.000375806,0
0.000376075,0
0.000376343,0
0.000376612,0
0.00037688,0
0.000377149,0
0.000377417,0
0.000377686,0
0.000377954,0
0.000378223,0
0.000378491,0
0.00037876,0
0.000379028,0
0.000379297,0
0.000379565,0
0.000379834,0
0.000380102,0
0.000380371,0
0.000380639,0
0.000380908,0
0.000381176,0
0.000381445,0
0.000381713,0
0.000381982,0
0.00038225,0
0.000382518,0
0.000382787,0
0.000383055,0
0.000383324,0
0.000383592,0
0.000383861,0
0.000384129,0
0.000384398,0
0.000384666,0
0.000384935,0
0.000385203,0
0.000385472,0
0.00038574,0
0.000386009,0
0.000386277,0
0.000386546,0
0.000386814,0
0.000387083,0
0.000387351,0
0.00038762,0
0.000387888,0
0.000388157,0
0.000388425,0
0.000388694,0
0.000388962,0
0.000389231,0
0.000389499,0
0.000389768,0
0.000390036,0
0.000390305,0
0.000390573,0
0.000390842,0
0.00039111,0
0.000391379,0
0.000391647,0
0.000391916,0
0.000392184,0
0.000392453,0
0.000392721,0
0.00039299,0
0.000393258,0
0.000393527,0
0.000393795,0
0.000394064,0
0.000394332,0
0.000394601,0
0.000394869,0
0.000395138,0
0.000395406,0
0.000395674,0
0.000395943,0
0.000396211,0
0.00039648,0
0.000396748,0
0.000397017,0
0.000397285,0
0.000397554,0
0.000397822,0
0.000398091,0
0.000398359,0
0.000398628,0
0.000398896,0
0.000399165,0
0.000399433,0
0.000399702,0
0.00039997,0
0.000400239,0
0.000400507,0
0.000400776,0
0.000401044,0
0.000401313,0
0.000401581,0
0.00040185,0
0.000402118,0
0.000402387,0
0.000402655,0
0.000402924,0
0.000403192,0
0.000403461,0
0.000403729,0
0.000403998,0
0.000404266,0
0.000404535,0
0.000404803,0
0.000405072,0
0.00040534,0
0.000405609,0
0.000405877,0
0.000406146,0
0.000406414,0
0.000406683,0
0.000406951,0
0.00040722,0
0.000407488,0
0.000407757,0
0.000408025,0
0.000408294,0
0.000408562,0
0.000408831,0
0.000409099,0
0.000409367,0
0.000409636,0
0.000409904,0
0.000410173,0
0.000410441,0
0.00041071,0
0.000410978,0
0.000411247,0
0.000411515,0
0.000411784,0
0.000412052,0
0.000412321,0
0.000412589,0
0.000412858,0
0.000413126,0
0.000413395,0
0.000413663,0
0.000413932,0
0.0004142,0
0.000414469,0
0.000414737,0
0.000415006,0
0.000415274,0
0.000415543,0
0.000415811,0
0.00041608,0
0.000416348,0
0.000416617,0
0.000416885,0
0.000417154,0
0.000417422,0
0.000417691,0
0.000417959,0
0.000418228,0
0.000418496,0
0.000418765,0
0.000419033,0
0.000419302,0
0.00041957,0
0.000419839,0
0.000420107,0
0.000420376,0
0.000420644,0
0.000420913,0
0.000421181,0
0.00042145,0
0.000421718,0
0.000421987,0
0.000422255,0
0.000422524,0
0.000422792,0
0.00042306,0
0.000423329,0
0.000423597,0
0.000423866,0
0.000424134,0
0.000424403,0
0.000424671,0
0.00042494,0
0.000425208,0
0.000425477,0
0.000425745,0
0.000426014,0
0.000426282,0
0.000426551,0
0.000426819,0
0.000427088,0
0.000427356,0
0.000427625,0
0.000427893,0
0.000428162,0
0.00042843,0
0.000428699,0
0.000428967,0
0.000429236,0
0.000429504,0
0.000429773,0
0.000430041,0
0.00043031,0
0.000430578,0
0.000430847,0
0.000431115,0
0.000431384,0
0.000431652,0
0.000431921,0
0.000432189,0
0.000432458,0
0.000432726,0
0.000432995,0
0.000433263,0
0.000433532,0
0.0004338,0
0.000434069,0
0.000434337,0
0.000434606,0
0.000434874,0
0.000435143,0
0.000435411,0
0.00043568,0
0.000435948,0
0.000436217,0
0.000436485,0
0.000436753,0
0.000437022,0
0.00043729,0
0.000437559,0
0.000437827,0
0.000438096,0
0.000438364,0
0.000438633,0
0.000438901,0
0.00043917,0
0.000439438,0
0.000439707,0
0.000439975,0
0.000440244,0
0.000440512,0
0.000440781,0
0.000441049,0
0.000441318,0
0.000441586,0
0.000441855,0
0.000442123,0
0.000442392,0
0.00044266,0
0.000442929,0
0.000443197,0
0.000443466,0
0.000443734,0
0.000444003,0
0.000444271,0
0.00044454,0
0.000444808,0
0.000445077,0
0.000445345,0
0.000445614,0
0.000445882,0
0.000446151,0
0.000446419,0
0.000446688,0
0.000446956,0
0.000447225,0
0.000447493,0
0.000447762,0
0.00044803,0
0.000448299,0
0.000448567,0
0.000448836,0
0.000449104,0
0.000449373,0
0.000449641,0
0.000449909,0
0.000450178,0
0.000450446,0
0.000450715,0
0.000450983,0
0.000451252,0
0.00045152,0
0.000451789,0
0.000452057,0
0.000452326,0
0.000452594,0
0.000452863,0
0.000453131,0
0.0004534,0
0.000453668,0
0.000453937,0
0.000454205,0
0.000454474,0
0.000454742,0
0.000455011,0
0.000455279,0
0.000455548,0
0.000455816,0
0.000456085,0
0.000456353,0
0.000456622,0
0.00045689,0
0.000457159,0
0.000457427,0
0.000457696,0
0.000457964,0
0.000458233,0
0.000458501,0
0.00045877,0
0.000459038,0
0.000459307,0
0.000459575,0
0.000459844,0
0.000460112,0
0.000460381,0
0.000460649,0
0.000460918,0
0.000461186,0
0.000461455,0
0.000461723,0
0.000461992,0
